population,households,total_rooms
730.0,267.0,1538.0
1444.0,603.0,3750.0
1252.0,566.0,3267.0
559.0,213.0,1257.0
533.0,242.0,1341.0
4644.0,1775.0,9831.0
2710.0,1149.0,6010.0
3628.0,1494.0,7653.0
2446.0,1199.0,5273.0
1215.0,548.0,2351.0
4030.0,1667.0,7254.0
4591.0,1906.0,10265.0
7517.0,3262.0,14631.0
822.0,297.0,1707.0
856.0,293.0,1651.0
747.0,265.0,1737.0
267.0,129.0,568.0
623.0,264.0,1139.0
1426.0,632.0,2901.0
1107.0,98.0,444.0
2469.0,758.0,3425.0
1571.0,784.0,3494.0
2053.0,1000.0,4362.0
1181.0,560.0,2976.0
1290.0,594.0,3263.0
1011.0,374.0,2551.0
3316.0,1365.0,7744.0
974.0,379.0,2236.0
3264.0,1264.0,7212.0
2887.0,1077.0,5690.0
84.0,29.0,140.0
1371.0,626.0,2923.0
379.0,154.0,677.0
311.0,100.0,502.0
520.0,198.0,857.0
802.0,342.0,1457.0
513.0,223.0,957.0
753.0,377.0,1741.0
5022.0,1524.0,7272.0
974.0,383.0,1890.0
2948.0,980.0,5051.0
1160.0,449.0,2242.0
1879.0,679.0,2978.0
708.0,281.0,1222.0
2456.0,810.0,5103.0
1217.0,437.0,2741.0
904.0,286.0,1453.0
275.0,94.0,549.0
1109.0,403.0,2202.0
726.0,272.0,1535.0
745.0,250.0,1465.0
1203.0,449.0,2867.0
1786.0,728.0,3996.0
47.0,27.0,858.0
611.0,235.0,1468.0
665.0,261.0,1527.0
1904.0,812.0,4591.0
721.0,312.0,1742.0
1456.0,658.0,3835.0
875.0,354.0,1958.0
1532.0,660.0,3744.0
1610.0,634.0,3974.0
1151.0,532.0,2672.0
395.0,168.0,743.0
1063.0,543.0,2754.0
385.0,207.0,945.0
699.0,296.0,1503.0
837.0,303.0,1612.0
770.0,309.0,1677.0
365.0,152.0,790.0
952.0,440.0,2221.0
664.0,273.0,1535.0
1184.0,465.0,2636.0
557.0,232.0,1384.0
1110.0,453.0,2487.0
733.0,318.0,1676.0
481.0,211.0,908.0
1138.0,455.0,2263.0
1157.0,556.0,2447.0
1026.0,427.0,2431.0
788.0,359.0,1759.0
794.0,303.0,1599.0
1151.0,490.0,2598.0
934.0,529.0,2063.0
523.0,258.0,1173.0
569.0,257.0,1296.0
763.0,335.0,1808.0
1174.0,514.0,2748.0
1763.0,613.0,3502.0
1163.0,512.0,2836.0
705.0,285.0,1619.0
750.0,344.0,1646.0
984.0,499.0,2888.0
844.0,330.0,1677.0
893.0,334.0,1896.0
730.0,306.0,1583.0
986.0,391.0,2828.0
221.0,102.0,632.0
481.0,211.0,1483.0
1229.0,497.0,2490.0
358.0,197.0,818.0
945.0,397.0,1957.0
1861.0,415.0,1733.0
576.0,205.0,886.0
1822.0,919.0,5549.0
436.0,155.0,848.0
790.0,292.0,1652.0
553.0,230.0,1554.0
1304.0,607.0,3720.0
683.0,295.0,1806.0
448.0,159.0,1030.0
471.0,186.0,1028.0
1887.0,765.0,3585.0
1688.0,575.0,3085.0
684.0,310.0,1551.0
396.0,161.0,827.0
485.0,260.0,1050.0
603.0,190.0,1064.0
871.0,347.0,1885.0
1073.0,436.0,2023.0
1384.0,479.0,2409.0
1087.0,385.0,1865.0
925.0,337.0,1947.0
974.0,385.0,2105.0
909.0,323.0,1610.0
640.0,289.0,1387.0
145.0,40.0,202.0
2041.0,737.0,3215.0
779.0,275.0,1438.0
617.0,274.0,1537.0
1809.0,617.0,2896.0
939.0,302.0,1724.0
284.0,90.0,461.0
1174.0,429.0,2505.0
569.0,231.0,1462.0
677.0,233.0,1217.0
1364.0,468.0,2628.0
1185.0,475.0,2278.0
662.0,239.0,1340.0
811.0,289.0,1434.0
1079.0,374.0,2119.0
1970.0,667.0,3659.0
121.0,37.0,189.0
359.0,138.0,720.0
1284.0,462.0,2515.0
1241.0,502.0,2599.0
1098.0,227.0,1003.0
537.0,187.0,1217.0
374.0,142.0,812.0
1170.0,428.0,2220.0
911.0,365.0,1852.0
523.0,242.0,1210.0
1505.0,470.0,2330.0
635.0,165.0,842.0
1100.0,409.0,2596.0
501.0,185.0,1019.0
862.0,275.0,1432.0
941.0,323.0,1814.0
864.0,334.0,1687.0
408.0,166.0,1105.0
1516.0,697.0,4221.0
785.0,291.0,1566.0
1150.0,491.0,2745.0
463.0,199.0,1199.0
339.0,140.0,736.0
2233.0,930.0,7450.0
1777.0,615.0,3758.0
538.0,190.0,1003.0
1319.0,526.0,3120.0
1000.0,364.0,2029.0
1800.0,598.0,3585.0
3175.0,1115.0,7188.0
1341.0,546.0,3095.0
1061.0,492.0,2685.0
1387.0,564.0,2967.0
1796.0,706.0,4110.0
311.0,125.0,763.0
563.0,237.0,1326.0
668.0,267.0,1435.0
999.0,411.0,2912.0
529.0,226.0,1463.0
592.0,230.0,1411.0
661.0,250.0,1504.0
1480.0,609.0,4300.0
546.0,223.0,3757.0
252.0,103.0,2962.0
997.0,408.0,5497.0
924.0,383.0,4401.0
1149.0,459.0,4495.0
298.0,124.0,3486.0
267.0,97.0,3297.0
82.0,33.0,1568.0
657.0,199.0,1096.0
815.0,286.0,1548.0
2435.0,747.0,3832.0
3266.0,1142.0,6440.0
670.0,281.0,1446.0
120.0,45.0,224.0
154.0,49.0,266.0
434.0,147.0,1064.0
2587.0,810.0,4169.0
494.0,175.0,1064.0
1395.0,476.0,2791.0
551.0,214.0,1629.0
781.0,307.0,1592.0
985.0,396.0,1989.0
660.0,249.0,1214.0
271.0,89.0,701.0
1095.0,482.0,3144.0
1169.0,500.0,2549.0
888.0,326.0,2019.0
3578.0,1272.0,9217.0
4460.0,1293.0,7957.0
3523.0,1088.0,7105.0
1707.0,575.0,3388.0
1562.0,512.0,3079.0
2085.0,707.0,3861.0
527.0,164.0,1046.0
704.0,238.0,1014.0
861.0,300.0,1710.0
1348.0,403.0,1850.0
1391.0,465.0,2396.0
1064.0,350.0,2055.0
825.0,267.0,1962.0
972.0,403.0,2005.0
2399.0,763.0,4980.0
1779.0,558.0,3258.0
1075.0,350.0,2479.0
4276.0,1722.0,14684.0
989.0,287.0,1428.0
967.0,320.0,1999.0
1088.0,447.0,2273.0
1074.0,393.0,1942.0
528.0,226.0,1124.0
101.0,40.0,176.0
798.0,266.0,1017.0
625.0,239.0,1120.0
1614.0,568.0,3018.0
37.0,21.0,66.0
1216.0,422.0,2688.0
1749.0,618.0,4032.0
1588.0,566.0,3090.0
1399.0,548.0,3184.0
1351.0,523.0,3058.0
1094.0,396.0,2371.0
1417.0,510.0,2983.0
1315.0,437.0,2807.0
1086.0,340.0,2331.0
1969.0,607.0,3995.0
587.0,247.0,1265.0
985.0,420.0,2070.0
1400.0,540.0,2724.0
1714.0,565.0,3268.0
1806.0,566.0,3364.0
1239.0,542.0,2269.0
3838.0,1458.0,6365.0
799.0,259.0,1710.0
572.0,174.0,1150.0
935.0,279.0,1970.0
1507.0,460.0,2741.0
1384.0,684.0,2572.0
2188.0,901.0,4545.0
1292.0,388.0,2380.0
1456.0,453.0,2919.0
562.0,213.0,1141.0
1878.0,586.0,4156.0
1651.0,535.0,3646.0
1316.0,459.0,2738.0
1575.0,446.0,3077.0
2429.0,716.0,5623.0
1045.0,469.0,2769.0
838.0,259.0,1489.0
188.0,54.0,242.0
1403.0,476.0,2264.0
725.0,231.0,1225.0
1831.0,608.0,2982.0
1249.0,382.0,2112.0
1827.0,545.0,2707.0
1037.0,372.0,1560.0
2229.0,678.0,3644.0
1352.0,408.0,2605.0
2827.0,1202.0,5329.0
1994.0,722.0,4114.0
367.0,129.0,721.0
2239.0,849.0,4075.0
1504.0,453.0,3216.0
928.0,461.0,2171.0
1606.0,507.0,3787.0
1475.0,415.0,2713.0
1051.0,311.0,2203.0
2362.0,641.0,3639.0
943.0,341.0,1497.0
1696.0,481.0,2604.0
1526.0,484.0,2750.0
663.0,212.0,1000.0
2356.0,722.0,3779.0
990.0,322.0,1930.0
1288.0,375.0,2677.0
879.0,262.0,1632.0
1142.0,365.0,2294.0
940.0,308.0,1524.0
1141.0,420.0,1654.0
1409.0,505.0,2691.0
2041.0,810.0,3360.0
3266.0,1131.0,5765.0
1410.0,434.0,2176.0
1288.0,338.0,1840.0
1687.0,527.0,2966.0
1595.0,498.0,2505.0
1939.0,649.0,3685.0
1640.0,503.0,2810.0
817.0,237.0,1465.0
1235.0,431.0,2341.0
825.0,385.0,1625.0
54.0,30.0,118.0
940.0,451.0,2378.0
859.0,474.0,2123.0
741.0,316.0,1760.0
608.0,298.0,1262.0
1206.0,640.0,2821.0
761.0,277.0,1800.0
575.0,231.0,1313.0
718.0,283.0,1345.0
3221.0,1334.0,6992.0
691.0,239.0,1300.0
837.0,363.0,1738.0
864.0,381.0,2225.0
1128.0,345.0,1742.0
2086.0,776.0,4308.0
462.0,184.0,978.0
4377.0,1789.0,10191.0
1460.0,543.0,3424.0
1914.0,732.0,4657.0
1773.0,493.0,3073.0
1782.0,676.0,3913.0
1300.0,507.0,2864.0
1105.0,467.0,2643.0
2017.0,727.0,5303.0
1790.0,660.0,4371.0
2296.0,872.0,5381.0
741.0,261.0,1660.0
1753.0,646.0,4326.0
1679.0,611.0,3796.0
569.0,235.0,1374.0
1811.0,597.0,3310.0
2940.0,1468.0,6915.0
856.0,341.0,1705.0
836.0,289.0,1692.0
788.0,304.0,1784.0
3748.0,1502.0,9135.0
950.0,370.0,2213.0
1025.0,385.0,2199.0
1351.0,536.0,3173.0
425.0,148.0,1043.0
552.0,194.0,1217.0
2959.0,1507.0,7136.0
738.0,269.0,1408.0
1804.0,1185.0,4162.0
1896.0,893.0,4005.0
1111.0,476.0,2639.0
707.0,221.0,1260.0
1832.0,662.0,4043.0
943.0,366.0,2185.0
683.0,258.0,1454.0
601.0,209.0,1339.0
2634.0,1022.0,6895.0
1447.0,709.0,3077.0
749.0,267.0,1504.0
1478.0,441.0,2765.0
65.0,19.0,60.0
721.0,474.0,2445.0
384.0,269.0,1319.0
1213.0,393.0,2476.0
356.0,232.0,1085.0
627.0,482.0,1209.0
631.0,286.0,974.0
1753.0,593.0,3577.0
1666.0,588.0,3228.0
1378.0,480.0,2675.0
1261.0,535.0,2842.0
1591.0,472.0,2965.0
1614.0,566.0,3103.0
1237.0,397.0,2247.0
882.0,350.0,1755.0
498.0,217.0,1254.0
777.0,297.0,1476.0
956.0,370.0,2001.0
436.0,173.0,1013.0
1171.0,431.0,2491.0
1288.0,512.0,3012.0
756.0,369.0,1797.0
782.0,331.0,1474.0
1881.0,659.0,4035.0
867.0,341.0,2030.0
969.0,399.0,2293.0
1372.0,443.0,2839.0
535.0,172.0,1192.0
237.0,88.0,404.0
638.0,252.0,1256.0
918.0,351.0,1900.0
1072.0,374.0,2739.0
807.0,296.0,1691.0
656.0,205.0,1330.0
877.0,313.0,1433.0
899.0,270.0,1838.0
1583.0,676.0,3418.0
817.0,273.0,1977.0
1232.0,409.0,2714.0
1316.0,430.0,2738.0
1271.0,474.0,2823.0
1470.0,543.0,3320.0
1980.0,678.0,3364.0
2033.0,647.0,4071.0
1627.0,715.0,3216.0
1883.0,662.0,4253.0
2209.0,1014.0,5048.0
1470.0,461.0,3324.0
1228.0,426.0,2756.0
2724.0,820.0,6290.0
1317.0,397.0,2984.0
1250.0,478.0,3259.0
1191.0,416.0,2342.0
865.0,336.0,1613.0
1174.0,573.0,2470.0
2629.0,903.0,3968.0
1705.0,693.0,2913.0
3621.0,1735.0,6445.0
705.0,261.0,1323.0
578.0,298.0,1143.0
1154.0,401.0,2190.0
724.0,252.0,1207.0
1500.0,623.0,2587.0
1875.0,694.0,3513.0
246.0,123.0,563.0
1555.0,513.0,3866.0
935.0,366.0,2615.0
1142.0,627.0,2636.0
1601.0,716.0,3287.0
608.0,272.0,1205.0
804.0,317.0,1955.0
1660.0,508.0,3526.0
1465.0,623.0,3516.0
1317.0,594.0,3192.0
706.0,220.0,1619.0
937.0,292.0,2077.0
848.0,239.0,2214.0
1062.0,334.0,2652.0
814.0,328.0,1653.0
2444.0,888.0,5732.0
993.0,365.0,2105.0
341.0,133.0,866.0
2804.0,1091.0,5175.0
2214.0,737.0,5541.0
1773.0,615.0,4712.0
1503.0,881.0,4274.0
2957.0,1546.0,7803.0
4741.0,2412.0,12713.0
1872.0,636.0,5077.0
1124.0,393.0,3318.0
3645.0,1219.0,10093.0
2310.0,890.0,5438.0
2133.0,1288.0,5393.0
2669.0,1554.0,5869.0
2575.0,1458.0,4985.0
614.0,238.0,1544.0
3264.0,1433.0,7201.0
1629.0,684.0,3872.0
1068.0,435.0,2377.0
796.0,274.0,1733.0
810.0,295.0,1731.0
638.0,254.0,1550.0
486.0,173.0,1075.0
3486.0,1380.0,9576.0
1428.0,670.0,3410.0
1223.0,489.0,3018.0
1691.0,744.0,4133.0
809.0,340.0,2139.0
319.0,123.0,757.0
1879.0,714.0,4781.0
847.0,322.0,2296.0
1699.0,873.0,4125.0
986.0,473.0,2676.0
689.0,283.0,1677.0
998.0,346.0,2423.0
1818.0,851.0,4498.0
2310.0,963.0,5467.0
2450.0,778.0,6349.0
1230.0,557.0,3250.0
1035.0,452.0,3025.0
2181.0,761.0,6039.0
861.0,290.0,1980.0
2843.0,994.0,6719.0
1043.0,351.0,2564.0
404.0,224.0,831.0
518.0,167.0,1127.0
2653.0,813.0,5721.0
1238.0,377.0,2559.0
501.0,295.0,1407.0
1272.0,402.0,3326.0
2464.0,761.0,5121.0
2111.0,773.0,5688.0
1457.0,425.0,3354.0
1027.0,343.0,2498.0
1127.0,372.0,2903.0
2404.0,765.0,6488.0
1222.0,381.0,3279.0
4089.0,1555.0,11336.0
1451.0,501.0,3873.0
5613.0,2579.0,14652.0
1548.0,432.0,3865.0
2889.0,1307.0,6875.0
876.0,258.0,2255.0
140.0,43.0,452.0
114.0,49.0,227.0
25.0,9.0,200.0
1633.0,567.0,3743.0
3221.0,947.0,7241.0
1376.0,417.0,2865.0
729.0,263.0,1879.0
1330.0,544.0,3917.0
926.0,432.0,2206.0
579.0,269.0,1248.0
1997.0,710.0,5948.0
3283.0,1286.0,8213.0
146.0,75.0,465.0
2286.0,896.0,6200.0
1396.0,467.0,3521.0
1087.0,421.0,3031.0
1209.0,377.0,3056.0
1145.0,376.0,3004.0
3011.0,993.0,8953.0
416.0,122.0,1029.0
2744.0,943.0,7479.0
2777.0,908.0,7681.0
1199.0,392.0,3209.0
1177.0,396.0,2939.0
3280.0,1167.0,9117.0
2823.0,907.0,7178.0
4083.0,1374.0,10212.0
1850.0,590.0,4949.0
368.0,136.0,827.0
2099.0,732.0,5738.0
1962.0,723.0,5683.0
352.0,132.0,880.0
1398.0,601.0,3282.0
1067.0,492.0,2372.0
1602.0,606.0,4005.0
1001.0,363.0,2785.0
1260.0,684.0,3227.0
295.0,169.0,744.0
728.0,229.0,1820.0
2865.0,1124.0,6986.0
590.0,264.0,1077.0
410.0,294.0,2059.0
1750.0,1286.0,6130.0
2092.0,1449.0,7475.0
263.0,191.0,1025.0
1512.0,986.0,5187.0
317.0,208.0,1102.0
680.0,531.0,2405.0
1511.0,517.0,3701.0
2212.0,770.0,5484.0
1351.0,457.0,3398.0
1870.0,657.0,5252.0
1722.0,141.0,1320.0
1486.0,498.0,4048.0
918.0,313.0,2269.0
1887.0,712.0,5130.0
830.0,252.0,2045.0
2415.0,1141.0,6201.0
3371.0,1269.0,9147.0
874.0,373.0,2131.0
1480.0,650.0,4596.0
1298.0,483.0,3359.0
231.0,121.0,542.0
1684.0,617.0,4449.0
721.0,258.0,1779.0
1393.0,506.0,3633.0
1348.0,480.0,3626.0
472.0,183.0,1261.0
31.0,15.0,95.0
1315.0,517.0,3881.0
398.0,155.0,1065.0
2428.0,843.0,7200.0
740.0,280.0,2107.0
1511.0,572.0,4760.0
1634.0,734.0,4845.0
3325.0,1016.0,7505.0
615.0,202.0,1584.0
7653.0,2359.0,17032.0
716.0,235.0,1133.0
959.0,335.0,2836.0
3898.0,1257.0,11444.0
1216.0,395.0,3477.0
2089.0,621.0,4711.0
1606.0,698.0,3129.0
1557.0,501.0,3084.0
1850.0,709.0,4026.0
1318.0,431.0,3153.0
1552.0,494.0,3241.0
1038.0,337.0,2808.0
1055.0,334.0,2638.0
764.0,226.0,1780.0
852.0,264.0,2085.0
2093.0,839.0,5332.0
986.0,346.0,2541.0
703.0,217.0,1610.0
533.0,180.0,1299.0
1341.0,428.0,3421.0
1089.0,377.0,2876.0
877.0,245.0,2169.0
578.0,219.0,1469.0
946.0,266.0,1803.0
1834.0,520.0,3338.0
1094.0,324.0,2150.0
2581.0,911.0,6306.0
490.0,257.0,1350.0
638.0,297.0,1736.0
1076.0,487.0,2735.0
1236.0,487.0,3029.0
928.0,353.0,2239.0
835.0,372.0,1685.0
752.0,288.0,1631.0
1179.0,480.0,2512.0
779.0,307.0,1255.0
3596.0,1396.0,7999.0
980.0,417.0,2335.0
2805.0,1016.0,4986.0
981.0,369.0,2159.0
956.0,341.0,1712.0
1708.0,633.0,3735.0
1895.0,772.0,4123.0
1654.0,571.0,3801.0
947.0,349.0,2038.0
2312.0,725.0,4921.0
1375.0,474.0,3455.0
2053.0,716.0,3846.0
1949.0,555.0,3751.0
1154.0,307.0,2084.0
1531.0,400.0,2978.0
1003.0,398.0,2338.0
318.0,91.0,678.0
572.0,178.0,1216.0
969.0,233.0,1592.0
3326.0,872.0,6265.0
850.0,350.0,2133.0
734.0,264.0,1579.0
7266.0,2338.0,15259.0
1777.0,718.0,4030.0
1211.0,452.0,2854.0
1512.0,580.0,3426.0
911.0,340.0,1811.0
3637.0,1362.0,7578.0
895.0,359.0,1887.0
810.0,335.0,1794.0
945.0,384.0,2172.0
573.0,239.0,1425.0
3259.0,1081.0,6508.0
1821.0,792.0,3807.0
1135.0,490.0,2347.0
1495.0,496.0,3054.0
2493.0,679.0,3779.0
1687.0,516.0,3108.0
2315.0,893.0,4865.0
1233.0,418.0,2275.0
1271.0,377.0,1531.0
1024.0,515.0,2850.0
1591.0,887.0,3999.0
23.0,11.0,44.0
316.0,52.0,246.0
956.0,232.0,1157.0
302.0,81.0,408.0
100.0,34.0,215.0
716.0,268.0,1298.0
1046.0,350.0,1572.0
42.0,25.0,60.0
1354.0,427.0,2014.0
2237.0,686.0,3756.0
287.0,81.0,392.0
1139.0,423.0,1991.0
1545.0,471.0,2178.0
2104.0,641.0,2892.0
991.0,300.0,1595.0
643.0,209.0,1156.0
2548.0,1165.0,5151.0
1144.0,364.0,1967.0
1179.0,398.0,1982.0
1438.0,551.0,2237.0
819.0,251.0,1222.0
1563.0,524.0,2191.0
1357.0,443.0,1899.0
1023.0,295.0,1326.0
1801.0,548.0,2449.0
1272.0,319.0,1428.0
1073.0,280.0,950.0
934.0,412.0,1728.0
784.0,294.0,2070.0
887.0,331.0,1612.0
1135.0,509.0,2099.0
3408.0,1560.0,6487.0
1220.0,389.0,1817.0
1390.0,489.0,2751.0
833.0,352.0,1901.0
434.0,196.0,1141.0
848.0,316.0,1627.0
590.0,260.0,1226.0
797.0,342.0,1882.0
807.0,377.0,1876.0
719.0,334.0,1695.0
828.0,309.0,1769.0
702.0,270.0,1128.0
981.0,373.0,1585.0
777.0,322.0,1543.0
806.0,311.0,1675.0
933.0,329.0,1788.0
1041.0,385.0,1986.0
766.0,241.0,1340.0
1318.0,431.0,2142.0
971.0,303.0,1485.0
773.0,248.0,1042.0
947.0,430.0,2313.0
936.0,435.0,1917.0
786.0,411.0,1611.0
989.0,444.0,2206.0
1406.0,452.0,2112.0
1358.0,422.0,1880.0
844.0,273.0,1275.0
729.0,286.0,1066.0
479.0,161.0,907.0
583.0,265.0,844.0
1007.0,338.0,1540.0
1638.0,462.0,2591.0
599.0,195.0,969.0
1048.0,316.0,1334.0
1182.0,439.0,1995.0
371.0,111.0,369.0
885.0,229.0,1258.0
912.0,239.0,1064.0
1798.0,749.0,3150.0
1224.0,676.0,3507.0
1353.0,728.0,3453.0
89.0,38.0,154.0
1327.0,428.0,2515.0
1166.0,395.0,2002.0
1047.0,432.0,1891.0
1107.0,372.0,1796.0
644.0,174.0,709.0
1437.0,440.0,1954.0
585.0,236.0,921.0
126.0,43.0,215.0
1285.0,712.0,2851.0
1356.0,441.0,2326.0
1220.0,442.0,2158.0
1672.0,584.0,2389.0
1304.0,459.0,2225.0
198.0,82.0,268.0
1377.0,454.0,2304.0
2512.0,740.0,3887.0
2606.0,953.0,4649.0
1341.0,555.0,2669.0
1417.0,682.0,2955.0
1060.0,528.0,2549.0
1992.0,773.0,3924.0
872.0,345.0,2505.0
917.0,404.0,2403.0
1103.0,481.0,3056.0
697.0,275.0,1911.0
1524.0,614.0,3943.0
235.0,84.0,583.0
602.0,231.0,1736.0
715.0,306.0,2254.0
696.0,263.0,1526.0
216.0,63.0,296.0
537.0,204.0,1014.0
631.0,279.0,1250.0
983.0,519.0,1895.0
565.0,199.0,1119.0
900.0,361.0,2116.0
710.0,285.0,1615.0
681.0,348.0,1432.0
1159.0,559.0,2686.0
1305.0,589.0,2866.0
912.0,462.0,2125.0
873.0,415.0,2053.0
688.0,303.0,1102.0
880.0,437.0,1772.0
568.0,234.0,1450.0
905.0,378.0,2591.0
748.0,354.0,2085.0
796.0,339.0,2085.0
1131.0,489.0,2657.0
805.0,329.0,2501.0
1148.0,507.0,3191.0
490.0,248.0,1369.0
1053.0,490.0,3009.0
692.0,296.0,1930.0
685.0,286.0,2083.0
1259.0,436.0,2739.0
1298.0,478.0,2672.0
1343.0,479.0,3159.0
1947.0,647.0,3461.0
1645.0,640.0,3140.0
1530.0,653.0,3003.0
1993.0,721.0,3810.0
1282.0,514.0,2673.0
1532.0,530.0,2715.0
1208.0,494.0,2696.0
841.0,283.0,1668.0
1244.0,456.0,2677.0
3546.0,585.0,3276.0
743.0,314.0,1880.0
660.0,258.0,1504.0
1382.0,499.0,2920.0
467.0,255.0,1451.0
36.0,18.0,430.0
851.0,269.0,1058.0
952.0,353.0,2046.0
1134.0,396.0,1789.0
755.0,223.0,2180.0
97.0,44.0,1709.0
406.0,180.0,1485.0
388.0,108.0,856.0
868.0,342.0,2443.0
585.0,188.0,1429.0
717.0,254.0,1492.0
1215.0,483.0,2731.0
235.0,96.0,1258.0
503.0,219.0,1339.0
339.0,147.0,1564.0
421.0,185.0,1216.0
786.0,351.0,3119.0
673.0,277.0,1882.0
494.0,203.0,1194.0
534.0,226.0,1262.0
1010.0,399.0,2682.0
522.0,221.0,1408.0
999.0,383.0,8005.0
1045.0,425.0,3080.0
466.0,180.0,1106.0
191.0,83.0,529.0
485.0,198.0,964.0
689.0,278.0,1758.0
829.0,330.0,2138.0
414.0,151.0,1194.0
283.0,143.0,968.0
1005.0,499.0,2732.0
589.0,281.0,1669.0
737.0,308.0,1653.0
675.0,251.0,2807.0
885.0,334.0,3109.0
984.0,328.0,3831.0
395.0,144.0,1437.0
828.0,289.0,2722.0
725.0,285.0,3142.0
712.0,261.0,2708.0
918.0,336.0,3042.0
883.0,300.0,2429.0
381.0,146.0,2465.0
350.0,129.0,2040.0
54.0,26.0,1463.0
112.0,48.0,2967.0
30.0,11.0,1561.0
1978.0,682.0,4341.0
1456.0,544.0,3522.0
540.0,190.0,1604.0
1960.0,691.0,3876.0
850.0,326.0,1720.0
1070.0,377.0,2180.0
609.0,248.0,1280.0
675.0,268.0,1438.0
709.0,239.0,1374.0
884.0,323.0,1877.0
55.0,16.0,81.0
113.0,53.0,1961.0
1949.0,659.0,5218.0
1040.0,333.0,2499.0
813.0,269.0,1831.0
5001.0,1627.0,13255.0
1357.0,451.0,3425.0
2957.0,1024.0,6322.0
2651.0,962.0,5743.0
3096.0,1065.0,7392.0
2005.0,723.0,4913.0
1286.0,470.0,3432.0
916.0,373.0,2073.0
2242.0,900.0,4810.0
1689.0,545.0,3421.0
1062.0,380.0,2339.0
1601.0,555.0,3707.0
1097.0,351.0,2213.0
2033.0,718.0,4545.0
1459.0,517.0,3247.0
788.0,341.0,2229.0
2645.0,838.0,5460.0
1302.0,420.0,2692.0
410.0,158.0,1013.0
674.0,287.0,1533.0
1714.0,734.0,3685.0
1158.0,457.0,2616.0
882.0,353.0,2005.0
2008.0,881.0,4236.0
1099.0,463.0,2259.0
1576.0,564.0,3509.0
314.0,140.0,512.0
1606.0,588.0,3117.0
799.0,259.0,1276.0
1865.0,699.0,4414.0
1060.0,400.0,2104.0
967.0,376.0,2325.0
862.0,351.0,2146.0
857.0,356.0,2155.0
789.0,319.0,1661.0
615.0,248.0,1236.0
731.0,334.0,1728.0
1432.0,559.0,3145.0
2093.0,734.0,4492.0
1944.0,700.0,4577.0
2597.0,921.0,6305.0
769.0,266.0,1821.0
1102.0,418.0,3006.0
1226.0,437.0,2925.0
1301.0,473.0,2715.0
427.0,164.0,892.0
208.0,73.0,432.0
796.0,297.0,2598.0
86.0,32.0,1115.0
36.0,15.0,1988.0
1703.0,623.0,3417.0
731.0,232.0,1313.0
3952.0,1474.0,8396.0
1126.0,372.0,2319.0
2697.0,1096.0,5928.0
2243.0,923.0,5036.0
662.0,180.0,956.0
1155.0,326.0,1314.0
483.0,146.0,607.0
193.0,40.0,112.0
797.0,228.0,925.0
972.0,345.0,1286.0
902.0,243.0,1414.0
606.0,167.0,772.0
1286.0,381.0,1960.0
1623.0,390.0,1763.0
1280.0,259.0,1377.0
821.0,230.0,1081.0
1386.0,306.0,1287.0
1091.0,443.0,1855.0
924.0,356.0,1461.0
2050.0,474.0,2114.0
1515.0,387.0,1404.0
1228.0,289.0,853.0
401.0,84.0,173.0
1343.0,471.0,1717.0
1391.0,447.0,1659.0
3530.0,846.0,3161.0
406.0,122.0,610.0
1642.0,509.0,2581.0
927.0,238.0,1276.0
1347.0,316.0,1702.0
46.0,13.0,60.0
233.0,75.0,355.0
1369.0,368.0,1719.0
1007.0,313.0,1541.0
789.0,183.0,1026.0
1171.0,319.0,1334.0
1383.0,375.0,1908.0
1210.0,341.0,1731.0
962.0,282.0,1592.0
178.0,66.0,314.0
530.0,115.0,354.0
927.0,277.0,1562.0
1233.0,383.0,1987.0
5034.0,1224.0,5872.0
1530.0,391.0,1745.0
1035.0,232.0,1240.0
1056.0,279.0,1254.0
2863.0,729.0,3972.0
4179.0,881.0,3247.0
854.0,267.0,1347.0
1449.0,341.0,1553.0
1685.0,536.0,2290.0
946.0,261.0,1236.0
965.0,316.0,1926.0
1365.0,525.0,2788.0
1563.0,538.0,2438.0
1347.0,405.0,2343.0
1219.0,460.0,2845.0
1005.0,380.0,2437.0
911.0,405.0,2097.0
249.0,71.0,556.0
453.0,149.0,843.0
1587.0,551.0,2461.0
1116.0,424.0,1914.0
766.0,232.0,1713.0
1660.0,991.0,2645.0
678.0,394.0,1621.0
1586.0,560.0,3972.0
1350.0,424.0,2456.0
1190.0,403.0,2246.0
681.0,207.0,755.0
836.0,237.0,1432.0
836.0,277.0,1243.0
1464.0,450.0,2512.0
620.0,174.0,1036.0
1344.0,414.0,1931.0
638.0,239.0,1237.0
1257.0,418.0,2546.0
616.0,211.0,834.0
1026.0,333.0,2080.0
1058.0,287.0,1551.0
1326.0,416.0,2214.0
706.0,211.0,1226.0
1008.0,321.0,1694.0
1184.0,407.0,2263.0
302.0,93.0,524.0
984.0,300.0,1584.0
867.0,271.0,1485.0
537.0,182.0,1191.0
1397.0,417.0,1853.0
1738.0,634.0,3291.0
741.0,213.0,1022.0
774.0,271.0,1186.0
607.0,181.0,662.0
834.0,405.0,2059.0
1284.0,426.0,2419.0
855.0,353.0,1827.0
1107.0,375.0,1973.0
924.0,542.0,2194.0
764.0,390.0,1853.0
1156.0,418.0,1788.0
1049.0,357.0,1792.0
832.0,406.0,2224.0
635.0,239.0,1185.0
530.0,96.0,377.0
1368.0,551.0,2625.0
1361.0,465.0,2408.0
